"car_initial","car_number","axle_side","eqp_axle_nbr","Start_year","Start_month","start_date","end_year","End_month","End_date","Train_type","origin_station","destination_station","Train_Priority","kipread_day","kipread_month","kipread_year","kipread_hour","kipread_minute","kipread_secs","VNDR_EDR_NME","EDR_VNDR","AGE","EQP_SEQ_NBR","WHL_AVG_KIPS","WHL_PEAK_KIPS","WHL_DYN_KIPS","WHL_DYN_RATIO","EDR_EQP_SPD","EQP_GRS_TONS","TARE","car_type","car_characteristic","EQP_GRP","GRS_RAIL_WGT","KIPDAYS","RPR_WHY_CD","weight"
"IXUA",294308,"R",1,2011,12,12,2014,12,12,"E","VSV","EWP","A",2,2,2013,1,59,0,"ROGN","SALIENT",418,73,38.0,43.77,5.77,1.15,54.17,23.5,24,"J",301,"GOND",286000,0.0,11,121.7
"WLOA",483918,"R",3,2011,1,10,2014,1,10,"X","JDW","EQY","A",3,2,2013,13,46,2,"WHET","PRT",755,78,45.13,75.33,30.2,1.67,36.55,31.2,31,"T",104,"TANK",286000,3241.1,65,116.4
"EQVI",700686,"R",2,2010,2,22,2013,2,22,"X","OYZ","RQO","H",2,2,2013,2,29,41,"MALT","PRT",1076,72,41.13,51.81,10.68,1.26,55.09,36.1,30,"C",114,"HOPP",286000,5814.01,65,117.3
"EQVI",700074,"L",2,2011,4,3,2014,4,3,"X","OYZ","RQO","H",2,2,2013,2,29,41,"MALT","PRT",671,82,35.39,39.54,4.15,1.12,50.73,32.8,30,"C",114,"HOPP",286000,0.0,65,108.8
"EQ",867390,"R",4,2011,1,19,2013,6,24,"E","VSV","EWP","A",7,2,2013,2,34,0,"ROGN","SALIENT",750,108,36.5,40.67,4.17,1.11,48.95,22.4,21,"J",311,"GOND",286000,0.0,11,123.3
"FLWA",834421,"L",2,2012,12,27,2014,1,15,"E","LRJ","FNP","A",2,2,2013,4,25,0,"ROGN","SALIENT",37,11,33.51,35.76,2.25,1.07,57.59,21.4,21,"J",311,"GOND",286000,0.0,11,122.0
"FLWA",733905,"L",2,2012,3,15,2013,8,13,"E","FRE","VFP","A",7,2,2013,22,38,26,"JOPP","PRT",329,103,32.63,39.82,7.19,1.22,39.15,32.1,21,"J",311,"GOND",286000,41.96,65,114.4
"EQVI",992897,"R",2,2008,4,15,2013,8,19,"E","FHE","QDP","A",2,2,2013,5,36,4,"PRAI","PRT",1754,101,39.74,47.27,7.53,1.19,36.96,25.7,21,"J",311,"GOND",286000,0.0,11,121.7
"ZIDA",4368,"L",4,2011,1,28,2014,5,4,"E","PRO","DWP","A",3,2,2013,2,7,51,"WHET","PRT",737,76,25.06,34.7,9.64,1.38,29.64,18.7,20,"J",311,"GOND",286000,4873.06,11,116.4
"EQ",868194,"L",1,2010,3,27,2013,3,27,"E","VSV","EWP","A",8,2,2013,16,3,0,"ROGN","SALIENT",1049,75,39.87,43.56,3.69,1.09,45.25,23.0,21,"J",311,"GOND",286000,0.0,11,122.8
"EQVI",991486,"R",3,2012,6,18,2013,8,10,"E","LRJ","FNP","A",4,2,2013,5,26,0,"ROGN","SALIENT",231,108,32.27,36.38,4.11,1.13,51.0,21.1,21,"J",311,"GOND",286000,0.0,61,123.4
"EQVI",984846,"L",3,2010,3,5,2013,3,5,"E","SGH","JMF","A",2,2,2013,9,10,36,"PRAI","PRT",1065,68,34.74,36.29,1.55,1.04,38.1,26.5,24,"K",341,"HOPP",286000,4836.87,65,110.5
"FLWA",833394,"L",4,2009,10,23,2014,10,9,"E","NFF","UZP","A",4,2,2013,13,23,51,"AMAZ","PRT",1200,38,32.73,35.83,3.1,1.09,50.86,20.5,20,"J",311,"GOND",286000,0.0,11,117.2
"EQ",884536,"L",1,2009,12,23,2013,12,15,"U","ELU","VHP","T",3,2,2013,0,1,0,"COCH","SALIENT",1138,48,31.66,38.75,7.09,1.22,44.16,28.1,29,"H",350,"HOPP",263000,0.0,11,103.9
"PTUA",83605,"L",1,2011,2,7,2014,4,18,"E","GRO","UZP","A",6,2,2013,5,44,0,"ROGN","SALIENT",730,56,36.39,41.15,4.76,1.13,42.72,21.6,20,"J",311,"GOND",286000,0.0,65,123.3
"SQMA",83972,"L",1,2010,5,2,2013,2,14,"E","GRO","UZP","A",6,2,2013,5,44,0,"ROGN","SALIENT",1011,24,37.71,78.79,41.08,2.09,40.69,21.0,20,"J",311,"GOND",286000,3296.12,65,123.2
"KLSA",57340,"L",1,2011,11,28,2013,9,7,"E","VOS","FNP","A",5,2,2013,14,57,0,"ROGN","SALIENT",435,79,35.0,37.64,2.64,1.08,38.03,21.0,21,"J",311,"GOND",286000,0.0,11,119.1
"IXUA",299027,"L",3,2011,10,14,2014,3,5,"E","VSW","QDP","A",8,2,2013,1,18,0,"ROGN","SALIENT",483,67,37.91,43.17,5.26,1.14,45.64,21.1,20,"J",311,"GOND",286000,0.0,65,125.6
"NFOA",27389,"L",3,2010,9,12,2013,9,12,"E","NFO","EDP","A",3,2,2013,16,5,22,"AMAZ","PRT",875,42,34.54,39.45,4.91,1.14,50.48,21.0,21,"J",311,"GOND",286000,0.0,60,116.6
"ISSA",85434,"L",1,2011,8,13,2014,8,13,"E","KDI","ZWP","B",5,2,2013,4,55,0,"ROGN","SALIENT",542,73,37.18,44.64,7.46,1.2,46.16,20.9,20,"J",311,"GOND",286000,0.0,11,124.4
"EQ",866881,"L",2,2012,9,11,2014,8,26,"E","UEH","VAP","A",6,2,2013,5,5,0,"PEST","SALIENT",148,122,39.33,45.1,5.77,1.15,32.6,22.3,22,"J",311,"GOND",286000,0.0,11,124.8
"EQ",785564,"L",2,2011,10,24,2014,10,24,"M","SDV","KBG","A",2,2,2013,17,21,0,"MESA","SALIENT",467,47,35.77,41.14,5.37,1.15,43.45,32.2,32,"C",113,"HOPP",268000,0.0,11,100.4
"IXUA",296062,"L",1,2011,6,19,2013,6,13,"E","EHQ","DEP","A",3,2,2013,12,43,32,"JOPP","PRT",595,99,35.18,41.96,6.78,1.19,39.07,30.8,21,"J",311,"GOND",286000,481.64,11,118.9
"EQVI",992248,"R",4,2012,9,7,2014,10,15,"E","LRJ","FNP","A",4,2,2013,20,1,0,"ROGN","SALIENT",150,63,35.42,39.9,4.48,1.13,57.21,21.7,21,"J",311,"GOND",286000,0.0,75,123.9
"EQ",869330,"R",3,2008,5,11,2013,11,25,"E","LRJ","FNP","A",4,2,2013,20,1,0,"ROGN","SALIENT",1730,98,30.93,35.04,4.11,1.13,56.0,22.4,21,"J",311,"GOND",286000,0.0,65,123.0
"EQVI",992162,"L",3,2012,10,23,2014,6,1,"E","FHE","QDP","A",5,2,2013,11,47,6,"PRAI","PRT",105,35,32.46,39.3,6.84,1.21,45.61,24.0,21,"J",311,"GOND",286000,0.0,11,102.9
"IXUA",296914,"L",3,2010,2,26,2013,2,26,"E","WKK","QDP","A",4,2,2013,12,23,40,"AMAZ","PRT",1074,148,41.57,80.46,38.89,1.94,47.92,26.2,21,"J",311,"GOND",286000,3415.01,65,121.9
"EQVI",992798,"R",1,2013,1,8,2014,3,7,"E","EHQ","ZWP","A",7,2,2013,19,7,0,"BMRK","SALIENT",30,97,34.99,40.46,5.47,1.16,33.3,29.6,21,"J",311,"GOND",286000,0.0,11,129.1
"NOOA",44335,"L",1,2010,7,28,2013,7,28,"E","DPK","DWP","A",7,2,2013,18,4,0,"ROGN","SALIENT",925,26,33.46,37.89,4.43,1.13,44.96,25.0,24,"K",341,"HOPP",286000,0.0,11,121.0
"NFOA",27535,"L",3,2010,11,20,2013,12,1,"E","NFK","ZWP","A",4,2,2013,10,16,53,"AMAZ","PRT",807,3,31.46,35.45,3.99,1.13,54.48,23.4,21,"J",311,"GOND",286000,0.0,11,105.2
"WLOA",423207,"L",4,2010,10,15,2013,10,15,"U","IWH","HSS","T",2,2,2013,23,21,52,"MALT","PRT",841,101,29.65,40.28,10.63,1.36,50.73,42.0,32,"T",108,"TANK",263000,0.0,11,98.1
"DWZ",642642,"L",4,2010,11,24,2013,11,24,"X","OYZ","KPP","H",3,2,2013,0,20,57,"MALT","PRT",801,26,35.68,58.54,22.86,1.64,55.39,31.7,31,"C",114,"HOPP",286000,735.36,61,113.1
"EQ",869449,"L",2,2011,6,23,2014,6,23,"E","RNR","FUP","A",8,2,2013,17,39,0,"ROGN","SALIENT",596,95,36.61,38.57,1.96,1.05,33.1,22.1,21,"J",311,"GOND",286000,0.0,11,121.8
"EQVI",991509,"L",1,2011,3,8,2014,8,27,"E","FHE","QDP","A",3,2,2013,2,13,11,"PRAI","PRT",698,135,32.55,38.68,6.13,1.19,42.4,27.3,21,"J",311,"GOND",286000,0.0,11,115.7
"EQVI",992904,"R",4,2008,9,18,2013,4,13,"E","FHE","QDP","A",3,2,2013,2,13,11,"PRAI","PRT",1599,51,31.25,36.4,5.15,1.16,37.52,25.6,21,"J",311,"GOND",286000,7012.15,60,112.3
"EQVI",16645,"L",3,2010,9,11,2013,9,11,"M","EDU","VWR","A",3,2,2013,4,43,0,"WINT","SALIENT",876,63,33.01,37.75,4.74,1.14,39.16,50.3,48,"R",600,"BOXC",263000,0.0,11,82.5
"EQVI",905775,"L",3,2012,3,12,2013,12,25,"E","FRE","QDP","A",4,2,2013,5,58,33,"JOPP","PRT",329,12,39.3,43.67,4.37,1.11,39.61,33.0,20,"J",311,"GOND",286000,0.0,65,134.1
"EQVI",702525,"R",2,2010,10,10,2013,10,10,"X","NDO","JYH","A",5,2,2013,15,19,0,"MESA","SALIENT",849,54,36.22,43.04,6.82,1.19,49.17,31.5,30,"C",114,"HOPP",286000,0.0,11,112.2
"EQVI",711973,"L",3,2010,3,10,2013,3,10,"X","NDO","JYH","A",5,2,2013,15,19,0,"MESA","SALIENT",1063,89,37.9,58.37,20.47,1.54,47.86,31.8,31,"C",114,"HOPP",286000,4575.59,61,118.8
"FDLA",77739,"R",3,2010,8,16,2013,8,16,"E","GRO","UZP","D",3,2,2013,7,42,0,"ROGN","SALIENT",902,103,35.29,38.46,3.17,1.09,50.82,20.8,21,"J",311,"GOND",286000,0.0,11,124.7
"EQVI",905773,"L",3,2011,12,23,2014,9,4,"E","EHQ","EWP","A",5,2,2013,7,33,0,"BMRK","SALIENT",410,7,39.06,43.02,3.96,1.1,33.77,25.3,20,"J",311,"GOND",286000,1633.01,76,134.5
"WONA",45538,"L",3,2011,9,9,2014,9,9,"E","POW","DWP","A",3,2,2013,8,55,0,"ROGN","SALIENT",513,117,36.39,38.57,2.18,1.06,43.42,21.3,21,"J",311,"GOND",286000,0.0,11,124.7
"EQVI",701430,"L",3,2011,10,28,2014,10,28,"X","YDZ","ILQ","H",4,2,2013,18,12,0,"MALT","PRT",465,72,35.06,38.18,3.12,1.09,52.19,30.3,30,"C",114,"HOPP",286000,0.0,11,107.5
"WJQA",64868,"R",4,2012,6,24,2013,10,10,"E","VOS","FGP","A",7,2,2013,6,8,0,"ROGN","SALIENT",228,84,36.55,45.35,8.8,1.24,31.27,20.5,20,"J",311,"GOND",286000,0.0,61,123.1
"EQVI",905660,"L",2,2011,1,27,2013,9,14,"E","FUG","ZWP","A",3,2,2013,10,4,0,"ROGN","SALIENT",738,83,36.72,42.21,5.49,1.15,51.25,20.8,20,"J",311,"GOND",286000,0.0,65,124.8
"FDLA",73533,"R",3,2011,2,6,2014,2,6,"E","SFO","ENP","A",3,2,2013,10,48,27,"PRAI","PRT",728,78,32.64,37.46,4.82,1.15,35.38,22.5,21,"J",311,"GOND",286000,0.0,11,115.0
"AFOA",23498,"L",4,2011,3,12,2014,3,12,"E","PLF","EDP","A",3,2,2013,10,56,0,"ROGN","SALIENT",694,20,32.42,37.28,4.86,1.15,57.61,25.5,25,"K",341,"HOPP",286000,0.0,11,118.5
"VWDA",43778,"L",1,2011,5,21,2014,5,21,"U","UEV","WQG","A",3,2,2013,11,44,0,"COCH","SALIENT",624,57,30.75,35.09,4.34,1.14,46.18,37.4,37,"T",109,"TANK",286000,0.0,75,94.2
"XWOA",532624,"R",3,2011,4,15,2014,4,15,"U","QVG","HOX","A",4,2,2013,15,3,0,"BMRK","SALIENT",661,90,34.95,46.85,11.9,1.34,22.48,34.4,32,"T",108,"TANK",263000,0.0,11,100.6
"EQVI",714371,"L",4,2010,3,3,2013,3,23,"X","UJW","EQG","M",7,2,2013,2,31,0,"BMRK","SALIENT",1072,38,27.82,29.19,1.37,1.05,29.07,31.5,31,"C",114,"HOPP",286000,0.0,11,105.4
"EQVI",711486,"L",1,2011,3,17,2014,3,17,"X","UJW","EQG","M",7,2,2013,2,31,0,"BMRK","SALIENT",693,93,34.58,43.12,8.54,1.25,27.87,31.4,31,"C",114,"HOPP",286000,0.0,11,116.3
"URQA",73448,"R",4,2011,6,17,2014,6,17,"E","VDL","EDP","A",4,2,2013,4,9,56,"AMAZ","PRT",598,87,31.93,36.56,4.63,1.15,53.75,20.8,21,"J",311,"GOND",286000,0.0,60,114.1
"EQVI",714761,"R",2,2008,6,5,2013,5,7,"X","SJD","QVO","A",3,2,2013,17,22,28,"PRAI","PRT",1704,111,36.89,41.18,4.29,1.12,46.46,39.2,31,"C",114,"HOPP",286000,2403.05,11,110.0
"EQ",868277,"R",4,2011,1,19,2013,12,17,"E","EHQ","ZWP","A",7,2,2013,19,7,0,"BMRK","SALIENT",750,60,32.55,35.08,2.53,1.08,32.92,30.8,21,"J",311,"GOND",286000,0.0,11,125.2
"EQVI",903077,"L",1,2010,4,20,2014,10,8,"E","EHQ","ZWP","A",7,2,2013,19,7,0,"BMRK","SALIENT",1024,63,35.78,41.54,5.76,1.16,33.14,28.9,21,"J",311,"GOND",286000,0.0,60,126.9
"JUGA",5382,"L",4,2011,2,19,2014,2,19,"E","NFF","FDP","A",3,2,2013,19,55,22,"AMAZ","PRT",715,48,31.09,36.17,5.08,1.16,51.12,20.2,20,"J",311,"GOND",286000,0.0,65,116.7
"FROA",7540,"L",1,2011,12,30,2014,12,16,"E","VSF","FGP","B",8,2,2013,23,47,57,"JOPP","PRT",406,109,34.69,37.28,2.59,1.07,40.75,27.6,22,"J",311,"GOND",286000,1053.0,11,131.9
"JDWA",538622,"L",4,2011,1,8,2014,1,8,"U","WDR","HSS","T",4,2,2013,1,56,36,"VELO","PRT",757,89,28.51,38.78,10.27,1.36,34.23,33.7,32,"T",108,"TANK",263000,0.0,11,94.5
"EQ",22783,"L",3,2012,4,23,2013,9,12,"U","PDG","DOO","T",4,2,2013,7,2,0,"COCH","SALIENT",287,73,33.98,40.17,6.19,1.18,50.16,31.1,28,"K",384,"HOPP",263000,0.0,64,107.0
"NOOA",44433,"L",2,2010,11,19,2013,11,19,"E","DPK","DWP","A",6,2,2013,23,18,0,"ROGN","SALIENT",810,93,34.73,39.35,4.62,1.13,30.56,24.9,24,"K",341,"HOPP",286000,0.0,11,119.5
"IXUA",296922,"L",4,2012,4,25,2014,7,28,"E","WKK","QDP","A",5,2,2013,9,56,8,"AMAZ","PRT",286,88,33.83,37.46,3.63,1.11,50.86,22.4,22,"J",311,"GOND",286000,0.0,75,115.5
"EQVI",905437,"L",1,2011,11,6,2014,1,8,"E","FHE","QDP","A",4,2,2013,5,16,24,"PRAI","PRT",456,90,29.94,37.55,7.61,1.25,39.54,25.9,20,"J",311,"GOND",286000,0.0,75,106.5
"EQVI",904784,"R",1,2010,11,5,2014,7,10,"E","FHE","QDP","A",4,2,2013,5,16,24,"PRAI","PRT",822,83,33.92,38.16,4.24,1.13,39.61,26.5,20,"J",311,"GOND",286000,0.0,3,106.9
"EQVI",706293,"R",4,2009,5,7,2013,6,27,"X","LQE","DQG","H",5,2,2013,21,11,5,"MALT","PRT",1370,51,33.24,38.56,5.32,1.16,57.15,32.5,30,"C",114,"HOPP",286000,0.0,11,111.5
"EQVI",702711,"R",3,2010,9,16,2013,9,16,"M","SDV","KBG","A",4,2,2013,17,51,0,"MESA","SALIENT",872,56,36.85,39.75,2.9,1.08,48.35,31.4,31,"C",114,"HOPP",286000,0.0,64,103.3
"EQVI",905669,"R",4,2010,5,18,2013,5,18,"E","EHQ","ZWP","A",4,2,2013,21,53,0,"BMRK","SALIENT",993,45,38.62,41.96,3.34,1.09,21.14,31.5,20,"J",311,"GOND",286000,668.12,11,132.7
"WONA",45669,"L",4,2012,10,8,2014,11,7,"E","POW","QDP","A",4,2,2013,23,23,0,"ROGN","SALIENT",119,24,35.72,40.81,5.09,1.14,56.44,25.6,21,"J",311,"GOND",286000,0.0,11,123.4
"FROA",7080,"R",2,2011,5,30,2013,12,19,"E","VSF","EDP","B",5,2,2013,21,23,8,"JOPP","PRT",617,66,40.48,44.35,3.87,1.1,39.54,26.9,21,"J",311,"GOND",286000,35.46,65,134.4
"FROA",7383,"L",1,2009,10,12,2013,12,16,"E","VSF","EDP","B",5,2,2013,21,23,8,"JOPP","PRT",1212,25,37.93,42.16,4.23,1.11,37.52,27.1,22,"J",311,"GOND",286000,573.37,11,134.7
"EQVI",561474,"L",6,2011,6,23,2014,11,3,"B","SWU","VWO","A",5,2,2013,3,40,35,"CHEL","PRT",593,27,11.7,13.43,1.73,1.15,46.46,107.9,93,"S",162,"IFLT",799900,0.0,11,60.1
"IXUA",298904,"L",3,2010,3,29,2013,3,29,"E","FHE","EWP","A",5,2,2013,4,35,47,"PRAI","PRT",1044,59,39.85,42.51,2.66,1.07,38.24,30.2,22,"J",311,"GOND",286000,0.0,11,127.6
"IXUA",293872,"R",3,2010,6,13,2013,6,13,"E","FHE","EWP","A",5,2,2013,4,35,47,"PRAI","PRT",968,42,32.42,39.88,7.46,1.23,39.07,29.0,21,"J",311,"GOND",286000,0.0,61,121.6
"EQVI",992179,"R",3,2008,7,3,2013,6,9,"E","UEH","VAP","E",5,2,2013,5,41,0,"MESA","SALIENT",1678,67,40.69,83.24,42.55,2.05,43.32,21.4,21,"J",311,"GOND",286000,27635.85,65,124.8
"EQVI",711544,"R",3,2010,7,9,2013,7,9,"X","NDO","NQG","H",6,2,2013,23,58,20,"MALT","PRT",943,4,38.06,42.1,4.04,1.11,55.09,38.3,31,"C",114,"HOPP",286000,0.0,11,109.3
"EQVI",983188,"R",1,2011,10,11,2013,5,23,"E","FUG","HWP","A",5,2,2013,13,27,0,"ROGN","SALIENT",483,63,38.09,44.88,6.79,1.18,36.43,25.2,24,"K",341,"HOPP",286000,0.0,11,119.3
"EQVI",985151,"R",1,2010,6,14,2013,3,5,"E","FUG","HWP","A",5,2,2013,13,27,0,"ROGN","SALIENT",967,47,39.0,75.42,36.42,1.93,36.77,25.5,24,"K",341,"HOPP",286000,2923.91,61,118.7
"EQVI",985622,"L",4,2011,7,9,2013,5,17,"E","FUG","HWP","A",5,2,2013,13,27,0,"ROGN","SALIENT",577,58,33.88,39.89,6.01,1.18,36.54,25.3,24,"K",341,"HOPP",286000,0.0,11,119.9
"EQ",868871,"R",1,2010,11,6,2013,11,6,"E","UEH","VFP","A",5,2,2013,22,1,58,"VELO","PRT",822,33,35.01,36.8,1.79,1.05,32.02,21.6,21,"J",311,"GOND",286000,0.0,11,122.6
"WJQA",64796,"R",2,2011,4,5,2014,4,5,"E","SFO","ENP","A",6,2,2013,0,15,58,"PRAI","PRT",673,42,40.98,46.58,5.6,1.14,38.84,22.2,20,"J",311,"GOND",286000,0.0,60,112.8
"EQVI",701007,"L",3,2011,12,1,2013,10,25,"X","UJW","EQG","M",7,2,2013,2,31,0,"BMRK","SALIENT",434,3,50.37,63.45,13.08,1.26,29.94,31.0,30,"C",114,"HOPP",286000,1775.03,11,123.2
"FROA",7808,"L",1,2012,5,15,2014,12,29,"E","VSF","FGP","B",6,2,2013,10,2,26,"JOPP","PRT",267,11,36.2,41.14,4.94,1.14,36.03,26.6,21,"J",311,"GOND",286000,0.0,11,116.8
"VSVA",4365,"L",4,2010,3,17,2013,3,17,"E","VXG","DWP","A",7,2,2013,17,19,43,"JOPP","PRT",1058,85,37.77,52.46,14.69,1.39,39.85,37.9,21,"J",311,"GOND",286000,0.0,11,123.7
"WJQA",64461,"R",3,2011,1,14,2014,1,14,"E","VOS","UZP","A",14,2,2013,12,58,0,"ROGN","SALIENT",762,38,33.16,37.1,3.94,1.12,37.33,20.7,20,"J",311,"GOND",286000,0.0,11,122.8
"WLOA",683384,"L",4,2011,3,17,2014,3,17,"U","WDR","HSS","T",10,2,2013,20,29,6,"MALT","PRT",696,68,28.07,34.48,6.41,1.23,48.5,36.8,37,"T",109,"TANK",286000,0.0,75,96.2
"EQ",868483,"L",1,2012,3,2,2013,10,19,"E","UEH","VAP","A",10,2,2013,21,23,32,"VELO","PRT",345,122,26.96,30.23,3.27,1.12,25.49,20.5,21,"J",311,"GOND",286000,0.0,75,105.9
"EQVI",904825,"R",3,2011,2,14,2013,3,1,"E","UEH","VAP","A",10,2,2013,21,23,32,"VELO","PRT",727,73,36.74,38.46,1.72,1.05,26.13,19.3,20,"J",311,"GOND",286000,0.0,11,95.1
"DPWA",43364,"L",2,2009,1,8,2014,6,27,"E","DPK","QDP","A",15,2,2013,7,47,0,"ROGN","SALIENT",1499,119,30.6,34.79,4.19,1.14,41.87,25.6,24,"K",341,"HOPP",286000,0.0,11,119.1
"EQ",866022,"R",3,2012,6,28,2014,7,5,"E","UEH","VAP","A",15,2,2013,1,12,12,"VELO","PRT",231,88,37.92,43.72,5.8,1.15,31.62,26.0,22,"J",311,"GOND",286000,0.0,11,125.4
"EQVI",718203,"L",2,2012,5,24,2014,9,11,"X","NDO","EHQ","M",15,2,2013,13,40,0,"BMRK","SALIENT",267,12,32.8,49.72,16.92,1.52,23.74,32.4,31,"C",114,"HOPP",286000,0.0,65,108.2
"JUGA",5610,"L",3,2011,7,10,2014,7,10,"E","NFF","FDP","A",12,2,2013,23,15,56,"AMAZ","PRT",583,118,32.8,34.61,1.81,1.06,49.97,21.2,20,"J",311,"GOND",286000,0.0,11,122.9
"WAXA",223445,"L",1,2012,5,7,2013,7,30,"E","NEE","HEP","A",10,2,2013,22,46,6,"WHET","PRT",279,5,27.81,28.9,1.09,1.04,30.36,22.3,24,"K",346,"HOPP",286000,0.0,11,105.7
"EQVI",561396,"R",4,2011,5,20,2014,6,1,"B","OSF","VHD","A",14,2,2013,18,46,0,"PEST","SALIENT",636,9,23.24,25.69,2.45,1.11,31.89,92.5,93,"S",162,"IFLT",800200,0.0,64,137.6
"EQVI",561003,"R",3,2011,7,16,2014,2,22,"B","OSF","VHD","A",14,2,2013,18,46,0,"PEST","SALIENT",579,12,27.61,31.39,3.78,1.14,31.96,89.5,89,"S",162,"IFLT",801000,0.0,11,191.3
"XWOA",545090,"L",3,2011,4,19,2014,4,19,"U","IWH","HSS","T",12,2,2013,17,36,42,"MALT","PRT",665,38,27.93,37.93,10.0,1.36,57.48,37.4,36,"T",208,"TANK",286000,0.0,11,92.6
"EQVI",561067,"R",8,2012,5,3,2013,12,12,"B","DOW","VFR","A",12,2,2013,22,33,0,"BAGD","SALIENT",285,20,20.07,22.42,2.35,1.12,20.47,89.1,89,"S",162,"IFLT",801200,0.0,65,156.5
"EQVI",711413,"R",3,2013,1,14,2014,10,27,"X","PDG","JQZ","A",11,2,2013,4,11,16,"PRAI","PRT",28,22,31.9,37.54,5.64,1.18,39.22,33.3,31,"C",114,"HOPP",286000,0.0,65,102.8
"EQVI",588723,"R",5,2011,12,3,2014,12,3,"Q","FKL","KRX","A",11,2,2013,4,16,35,"CHRS","PRT",436,34,30.48,33.56,3.08,1.1,43.61,104.6,63,"S",635,"IFLT",486500,0.0,11,125.2
"EQVI",904652,"R",1,2010,9,5,2013,6,6,"E","EHQ","ZWP","A",13,2,2013,22,15,0,"BMRK","SALIENT",892,69,36.47,45.25,8.78,1.24,28.39,33.6,21,"J",311,"GOND",286000,0.0,75,120.5
"EQVI",905523,"L",1,2011,12,6,2014,9,19,"E","FRE","VFP","A",11,2,2013,23,59,17,"JOPP","PRT",433,35,32.38,39.93,7.55,1.23,42.22,29.6,20,"J",311,"GOND",286000,0.0,11,128.2
"EQVI",905957,"R",4,2010,5,29,2013,6,11,"E","FRE","VFP","A",18,2,2013,1,41,13,"JOPP","PRT",996,113,35.19,42.15,6.96,1.2,38.69,25.2,20,"J",311,"GOND",286000,0.0,11,133.3
"EQVI",905325,"R",1,2012,8,7,2013,7,5,"E","FRE","VFP","A",18,2,2013,1,41,13,"JOPP","PRT",195,90,31.83,35.0,3.17,1.1,38.46,26.3,20,"J",311,"GOND",286000,0.0,11,134.7
"EQVI",992338,"R",4,2011,2,19,2014,2,19,"E","FRE","VFP","A",11,2,2013,23,59,17,"JOPP","PRT",723,71,32.4,41.14,8.74,1.27,41.17,30.8,20,"J",311,"GOND",286000,0.0,11,129.0
"EQVI",904228,"L",1,2012,8,3,2013,4,26,"E","FRE","VFP","A",11,2,2013,23,59,17,"JOPP","PRT",192,109,39.53,44.86,5.33,1.13,44.89,28.7,20,"J",311,"GOND",286000,1142.93,75,136.0
"DWZ",642479,"L",2,2011,8,7,2014,8,7,"X","MRH","ZDY","A",11,2,2013,5,19,0,"DEAN","SALIENT",554,57,23.56,31.36,7.8,1.33,43.59,31.1,31,"C",114,"HOPP",286000,0.0,11,86.9
"EQVI",706454,"L",2,2010,8,2,2013,8,2,"X","OYZ","EUH","H",11,2,2013,11,24,59,"VELO","PRT",924,96,40.74,45.24,4.5,1.11,32.71,27.5,30,"C",114,"HOPP",286000,0.0,11,108.6
"EQVI",705430,"R",4,2011,3,11,2014,2,1,"X","OYZ","EUH","H",11,2,2013,11,24,59,"VELO","PRT",703,110,40.31,46.19,5.88,1.15,30.93,27.9,30,"C",114,"HOPP",286000,0.0,11,106.9
"EQVI",701917,"L",2,2009,3,30,2013,5,3,"X","OYZ","EUH","H",11,2,2013,11,24,59,"VELO","PRT",1414,93,41.17,45.5,4.33,1.11,34.29,30.5,30,"C",114,"HOPP",286000,0.0,11,118.9
"EQVI",709150,"R",3,2009,12,16,2014,6,19,"X","FSD","EWO","A",11,2,2013,7,19,17,"CHRS","PRT",1153,12,35.9,40.87,4.97,1.14,41.95,35.7,30,"C",114,"HOPP",286000,0.0,11,110.4
"EQ",868499,"L",4,2008,2,2,2013,9,6,"E","SFE","QDP","A",14,2,2013,14,12,56,"PRAI","PRT",1839,78,29.22,36.08,6.86,1.23,34.46,22.4,21,"J",311,"GOND",286000,0.0,65,105.8
"EQVI",992810,"L",2,2011,9,6,2014,6,20,"E","UEH","VAP","A",11,2,2013,20,20,32,"VELO","PRT",524,60,36.2,39.21,3.01,1.08,36.76,24.0,21,"J",311,"GOND",286000,0.0,11,125.0
"ZHSA",5701,"R",3,2010,5,27,2013,3,12,"E","VXZ","EWP","A",15,2,2013,3,16,27,"JOPP","PRT",995,81,41.83,58.68,16.85,1.4,39.15,29.4,21,"J",311,"GOND",286000,1183.87,65,137.4
"ZHSA",7501,"L",2,2010,5,24,2013,5,24,"E","VXZ","EWP","A",15,2,2013,3,16,27,"JOPP","PRT",998,64,41.43,46.71,5.28,1.13,42.31,30.7,20,"J",311,"GOND",286000,0.0,11,140.4
"EQVI",93698,"R",3,2008,3,2,2013,8,16,"M","VSR","LQE","A",11,2,2013,10,20,0,"PEST","SALIENT",1807,21,46.18,81.43,35.25,1.76,31.54,41.4,41,"A",605,"BOXC",268000,3041.19,65,105.3
"EQVI",904150,"L",4,2011,12,14,2014,7,14,"E","LRJ","FNP","A",12,2,2013,14,37,0,"ROGN","SALIENT",426,61,31.95,37.11,5.16,1.16,38.71,21.2,20,"J",311,"GOND",286000,0.0,61,124.5
"EQVI",991477,"L",2,2011,12,15,2014,9,20,"E","LRJ","FNP","A",12,2,2013,14,37,0,"ROGN","SALIENT",425,65,38.92,44.0,5.08,1.13,38.84,22.0,21,"J",311,"GOND",286000,0.0,11,123.0
